transaction_id,date,year,month,day,day_of_week,category,product_name,unit_price,quantity,total_amount,discount_percent,discount_amount,final_amount,region,customer_type,payment_method
TXN008131,2024-02-20,2024,2,20,Tuesday,Clothing,Jeans,59.77,3,179.31,0,0.0,179.31,East,Returning,Bank Transfer
TXN008277,2024-02-20,2024,2,20,Tuesday,Sports,Bicycle,799.09,5,3995.45,0,0.0,3995.45,South,New,Cash
TXN009732,2024-02-20,2024,2,20,Tuesday,Electronics,iPad Air,711.15,3,2133.45,0,0.0,2133.45,South,New,Bank Transfer
TXN004863,2024-02-20,2024,2,20,Tuesday,Clothing,Jacket,141.52,5,707.6,0,0.0,707.6,North,Returning,Debit Card
TXN009811,2024-02-20,2024,2,20,Tuesday,Sports,Yoga Mat,33.58,1,33.58,0,0.0,33.58,West,New,Debit Card
TXN007461,2024-02-20,2024,2,20,Tuesday,Electronics,iPad Air,636.59,1,636.59,0,0.0,636.59,South,New,Bank Transfer
TXN009808,2024-02-20,2024,2,20,Tuesday,Clothing,Jacket,150.7,4,602.8,0,0.0,602.8,North,Returning,PayPal
TXN003178,2024-02-20,2024,2,20,Tuesday,Electronics,iPad Air,696.37,4,2785.48,0,0.0,2785.48,South,VIP,PayPal
TXN000343,2024-02-20,2024,2,20,Tuesday,Home & Garden,Vacuum Cleaner,159.32,3,477.96,15,71.69,406.27,West,Returning,Debit Card
TXN009574,2024-02-20,2024,2,20,Tuesday,Electronics,AirPods Pro,240.19,1,240.19,0,0.0,240.19,North,Returning,Cash
TXN004974,2024-02-20,2024,2,20,Tuesday,Electronics,iPhone 15,1015.24,2,2030.48,0,0.0,2030.48,East,VIP,Bank Transfer
TXN009172,2024-02-20,2024,2,20,Tuesday,Clothing,T-Shirt,41.33,4,165.32,20,33.06,132.26,North,Returning,PayPal
TXN000389,2024-02-20,2024,2,20,Tuesday,Home & Garden,Air Purifier,140.1,1,140.1,0,0.0,140.1,West,VIP,PayPal
TXN007842,2024-02-20,2024,2,20,Tuesday,Home & Garden,Air Purifier,220.41,1,220.41,0,0.0,220.41,North,Returning,Credit Card
TXN002089,2024-02-20,2024,2,20,Tuesday,Electronics,AirPods Pro,217.21,3,651.63,0,0.0,651.63,South,VIP,Bank Transfer
TXN005305,2024-02-20,2024,2,20,Tuesday,Clothing,Jeans,57.12,3,171.36,0,0.0,171.36,North,VIP,Credit Card
TXN002395,2024-02-20,2024,2,20,Tuesday,Home & Garden,Blender,41.15,3,123.45,0,0.0,123.45,West,New,Bank Transfer
TXN007850,2024-02-20,2024,2,20,Tuesday,Clothing,Jeans,85.39,4,341.56,25,85.39,256.17,West,Returning,Debit Card
TXN006787,2024-02-20,2024,2,20,Tuesday,Sports,Tennis Racket,72.4,1,72.4,0,0.0,72.4,South,VIP,Credit Card
TXN001390,2024-02-20,2024,2,20,Tuesday,Electronics,AirPods Pro,213.09,1,213.09,0,0.0,213.09,South,New,Cash
TXN006389,2024-02-20,2024,2,20,Tuesday,Books,Fiction Novel,17.98,3,53.94,5,2.7,51.24,West,New,PayPal
TXN000965,2024-02-20,2024,2,20,Tuesday,Books,Children Book,13.94,3,41.82,0,0.0,41.82,East,New,Cash
TXN003398,2024-02-20,2024,2,20,Tuesday,Sports,Running Shoes,127.99,1,127.99,0,0.0,127.99,North,VIP,PayPal
TXN004986,2024-02-21,2024,2,21,Wednesday,Clothing,Jeans,75.96,2,151.92,0,0.0,151.92,West,VIP,Bank Transfer
TXN006743,2024-02-21,2024,2,21,Wednesday,Clothing,Jeans,73.79,1,73.79,0,0.0,73.79,North,Returning,Credit Card
TXN002238,2024-02-21,2024,2,21,Wednesday,Home & Garden,Air Purifier,134.88,1,134.88,0,0.0,134.88,East,VIP,Bank Transfer
TXN007223,2024-02-21,2024,2,21,Wednesday,Home & Garden,Coffee Maker,65.94,4,263.76,10,26.38,237.38,East,New,Bank Transfer
TXN002699,2024-02-21,2024,2,21,Wednesday,Books,Fiction Novel,19.18,2,38.36,20,7.67,30.69,West,New,Credit Card
TXN000331,2024-02-21,2024,2,21,Wednesday,Clothing,T-Shirt,44.29,3,132.87,0,0.0,132.87,East,New,Debit Card
TXN004491,2024-02-21,2024,2,21,Wednesday,Books,Fiction Novel,18.4,1,18.4,0,0.0,18.4,East,New,PayPal
TXN009562,2024-02-21,2024,2,21,Wednesday,Sports,Bicycle,450.4,2,900.8,0,0.0,900.8,East,New,PayPal
TXN008512,2024-02-21,2024,2,21,Wednesday,Electronics,MacBook Pro,2295.12,1,2295.12,10,229.51,2065.61,East,Returning,Debit Card
TXN009691,2024-02-21,2024,2,21,Wednesday,Clothing,Dress,60.66,3,181.98,0,0.0,181.98,East,Returning,Credit Card
TXN005209,2024-02-21,2024,2,21,Wednesday,Sports,Dumbbell Set,79.54,1,79.54,0,0.0,79.54,South,Returning,PayPal
TXN007600,2024-02-21,2024,2,21,Wednesday,Books,Self-Help,16.01,1,16.01,0,0.0,16.01,West,New,Cash
TXN005066,2024-02-22,2024,2,22,Thursday,Home & Garden,Coffee Maker,58.33,1,58.33,5,2.92,55.41,West,VIP,Bank Transfer
TXN006458,2024-02-22,2024,2,22,Thursday,Clothing,Sneakers,84.18,2,168.36,0,0.0,168.36,South,Returning,Bank Transfer
TXN001576,2024-02-22,2024,2,22,Thursday,Books,Fiction Novel,20.01,1,20.01,5,1.0,19.01,West,VIP,Cash
TXN002778,2024-02-22,2024,2,22,Thursday,Sports,Yoga Mat,46.45,2,92.9,0,0.0,92.9,West,Returning,Cash
TXN007869,2024-02-22,2024,2,22,Thursday,Sports,Running Shoes,142.6,1,142.6,0,0.0,142.6,South,VIP,PayPal
TXN002707,2024-02-22,2024,2,22,Thursday,Home & Garden,Vacuum Cleaner,228.26,1,228.26,0,0.0,228.26,South,New,PayPal
TXN004382,2024-02-22,2024,2,22,Thursday,Sports,Running Shoes,90.45,1,90.45,10,9.04,81.41,North,Returning,Debit Card
TXN002760,2024-02-22,2024,2,22,Thursday,Clothing,Jacket,140.42,1,140.42,0,0.0,140.42,South,New,Credit Card
TXN003536,2024-02-23,2024,2,23,Friday,Home & Garden,Air Purifier,114.16,1,114.16,0,0.0,114.16,East,VIP,Cash
TXN001663,2024-02-23,2024,2,23,Friday,Sports,Bicycle,319.8,2,639.6,0,0.0,639.6,East,Returning,Cash
TXN001290,2024-02-23,2024,2,23,Friday,Clothing,Dress,82.16,2,164.32,0,0.0,164.32,East,New,Bank Transfer
TXN005365,2024-02-23,2024,2,23,Friday,Books,Self-Help,23.58,2,47.16,0,0.0,47.16,South,VIP,Bank Transfer
TXN000733,2024-02-23,2024,2,23,Friday,Electronics,Apple Watch,399.72,1,399.72,0,0.0,399.72,West,Returning,PayPal
TXN001175,2024-02-23,2024,2,23,Friday,Clothing,T-Shirt,28.5,1,28.5,0,0.0,28.5,North,New,Cash
TXN000417,2024-02-23,2024,2,23,Friday,Electronics,iPad Air,787.59,4,3150.36,0,0.0,3150.36,East,Returning,PayPal
TXN002801,2024-02-23,2024,2,23,Friday,Electronics,Apple Watch,416.72,1,416.72,0,0.0,416.72,West,Returning,PayPal
TXN009655,2024-02-23,2024,2,23,Friday,Clothing,T-Shirt,44.84,2,89.68,0,0.0,89.68,West,Returning,Debit Card
TXN003854,2024-02-23,2024,2,23,Friday,Home & Garden,Vacuum Cleaner,244.19,3,732.57,25,183.14,549.43,South,New,Cash
TXN008453,2024-02-23,2024,2,23,Friday,Clothing,Jeans,85.95,1,85.95,0,0.0,85.95,East,Returning,Debit Card
TXN007374,2024-02-23,2024,2,23,Friday,Clothing,Jacket,114.36,3,343.08,0,0.0,343.08,West,New,Credit Card
TXN006835,2024-02-23,2024,2,23,Friday,Books,Tech Book,59.7,1,59.7,0,0.0,59.7,South,Returning,Cash
TXN003311,2024-02-23,2024,2,23,Friday,Clothing,T-Shirt,29.59,3,88.77,0,0.0,88.77,North,New,PayPal
TXN000884,2024-02-23,2024,2,23,Friday,Books,Self-Help,22.11,1,22.11,10,2.21,19.9,North,Returning,Credit Card
TXN003487,2024-02-24,2024,2,24,Saturday,Electronics,MacBook Pro,2271.35,1,2271.35,0,0.0,2271.35,South,Returning,Cash
TXN007471,2024-02-24,2024,2,24,Saturday,Clothing,T-Shirt,29.92,3,89.76,0,0.0,89.76,North,VIP,Bank Transfer
TXN009083,2024-02-24,2024,2,24,Saturday,Sports,Bicycle,545.27,5,2726.35,0,0.0,2726.35,North,Returning,Debit Card
TXN003491,2024-02-24,2024,2,24,Saturday,Clothing,Sneakers,117.48,2,234.96,0,0.0,234.96,West,VIP,PayPal
TXN003588,2024-02-24,2024,2,24,Saturday,Clothing,Sneakers,119.08,1,119.08,0,0.0,119.08,East,New,Cash
TXN009071,2024-02-24,2024,2,24,Saturday,Books,Tech Book,37.07,1,37.07,0,0.0,37.07,North,Returning,Bank Transfer
TXN007346,2024-02-24,2024,2,24,Saturday,Books,Tech Book,55.88,2,111.76,0,0.0,111.76,South,New,Credit Card
TXN005903,2024-02-24,2024,2,24,Saturday,Home & Garden,Coffee Maker,91.09,2,182.18,0,0.0,182.18,North,VIP,Bank Transfer
TXN007771,2024-02-24,2024,2,24,Saturday,Home & Garden,Vacuum Cleaner,152.78,1,152.78,0,0.0,152.78,East,New,Bank Transfer
TXN009731,2024-02-24,2024,2,24,Saturday,Electronics,iPhone 15,1040.04,2,2080.08,20,416.02,1664.06,South,Returning,Cash
TXN000154,2024-02-24,2024,2,24,Saturday,Books,Fiction Novel,18.84,1,18.84,0,0.0,18.84,North,Returning,Debit Card
TXN002510,2024-02-24,2024,2,24,Saturday,Clothing,Jacket,127.85,2,255.7,0,0.0,255.7,East,New,Debit Card
TXN005374,2024-02-24,2024,2,24,Saturday,Books,Self-Help,25.84,1,25.84,0,0.0,25.84,West,Returning,Cash
TXN002896,2024-02-24,2024,2,24,Saturday,Clothing,Jeans,54.61,2,109.22,0,0.0,109.22,South,New,Cash
TXN009409,2024-02-24,2024,2,24,Saturday,Sports,Yoga Mat,47.26,1,47.26,0,0.0,47.26,East,Returning,Credit Card
TXN001889,2024-02-24,2024,2,24,Saturday,Books,Cookbook,34.96,2,69.92,10,6.99,62.93,West,Returning,Cash
TXN006829,2024-02-24,2024,2,24,Saturday,Books,Self-Help,17.38,3,52.14,0,0.0,52.14,South,Returning,Debit Card
TXN002272,2024-02-24,2024,2,24,Saturday,Sports,Running Shoes,94.34,3,283.02,0,0.0,283.02,South,New,PayPal
TXN001994,2024-02-24,2024,2,24,Saturday,Clothing,Jacket,104.45,2,208.9,0,0.0,208.9,East,New,Bank Transfer
TXN008223,2024-02-24,2024,2,24,Saturday,Home & Garden,Lamp,57.25,2,114.5,0,0.0,114.5,East,Returning,PayPal
TXN007900,2024-02-25,2024,2,25,Sunday,Electronics,iPhone 15,1148.2,2,2296.4,15,344.46,1951.94,West,New,PayPal
TXN000319,2024-02-25,2024,2,25,Sunday,Books,Cookbook,28.38,1,28.38,0,0.0,28.38,South,Returning,Debit Card
TXN009031,2024-02-25,2024,2,25,Sunday,Sports,Yoga Mat,43.87,3,131.61,20,26.32,105.29,West,VIP,Bank Transfer
TXN005711,2024-02-25,2024,2,25,Sunday,Clothing,Jacket,191.55,3,574.65,5,28.73,545.92,North,Returning,PayPal
TXN004171,2024-02-25,2024,2,25,Sunday,Clothing,T-Shirt,43.4,1,43.4,0,0.0,43.4,West,New,Credit Card
TXN003566,2024-02-25,2024,2,25,Sunday,Home & Garden,Vacuum Cleaner,198.59,3,595.77,0,0.0,595.77,West,Returning,Cash
TXN004707,2024-02-25,2024,2,25,Sunday,Books,Children Book,14.71,5,73.55,0,0.0,73.55,North,Returning,PayPal
TXN003549,2024-02-25,2024,2,25,Sunday,Books,Fiction Novel,18.55,1,18.55,25,4.64,13.91,North,VIP,Bank Transfer
TXN004494,2024-02-25,2024,2,25,Sunday,Clothing,Jacket,110.34,3,331.02,0,0.0,331.02,East,New,Bank Transfer
TXN003781,2024-02-25,2024,2,25,Sunday,Books,Fiction Novel,19.12,1,19.12,10,1.91,17.21,North,Returning,Cash
TXN005910,2024-02-25,2024,2,25,Sunday,Books,Fiction Novel,20.77,1,20.77,0,0.0,20.77,South,Returning,Credit Card
TXN001560,2024-02-25,2024,2,25,Sunday,Books,Tech Book,37.12,4,148.48,0,0.0,148.48,East,Returning,Debit Card
TXN006560,2024-02-25,2024,2,25,Sunday,Books,Self-Help,18.19,2,36.38,0,0.0,36.38,North,VIP,Credit Card
TXN001147,2024-02-26,2024,2,26,Monday,Home & Garden,Blender,43.89,4,175.56,0,0.0,175.56,West,Returning,PayPal
TXN007170,2024-02-26,2024,2,26,Monday,Sports,Yoga Mat,34.39,2,68.78,20,13.76,55.02,East,Returning,Debit Card
TXN009899,2024-02-26,2024,2,26,Monday,Books,Fiction Novel,21.6,1,21.6,20,4.32,17.28,East,VIP,PayPal
TXN004600,2024-02-26,2024,2,26,Monday,Books,Fiction Novel,15.65,2,31.3,0,0.0,31.3,West,VIP,Bank Transfer
TXN004145,2024-02-26,2024,2,26,Monday,Sports,Bicycle,344.22,3,1032.66,0,0.0,1032.66,East,New,Credit Card
TXN008812,2024-02-26,2024,2,26,Monday,Home & Garden,Coffee Maker,50.91,1,50.91,0,0.0,50.91,West,Returning,Debit Card
TXN002630,2024-02-26,2024,2,26,Monday,Sports,Running Shoes,104.1,1,104.1,0,0.0,104.1,South,Returning,Bank Transfer
TXN008201,2024-02-26,2024,2,26,Monday,Electronics,AirPods Pro,224.68,2,449.36,0,0.0,449.36,South,Returning,Bank Transfer
TXN009437,2024-02-26,2024,2,26,Monday,Home & Garden,Vacuum Cleaner,270.67,2,541.34,0,0.0,541.34,West,New,Cash
TXN005190,2024-02-26,2024,2,26,Monday,Clothing,Jeans,52.98,1,52.98,0,0.0,52.98,North,Returning,Bank Transfer
TXN000062,2024-02-26,2024,2,26,Monday,Clothing,Jacket,102.48,3,307.44,0,0.0,307.44,South,Returning,PayPal
TXN006468,2024-02-26,2024,2,26,Monday,Clothing,T-Shirt,29.57,1,29.57,5,1.48,28.09,East,Returning,Cash
TXN008964,2024-02-26,2024,2,26,Monday,Clothing,Jacket,125.47,1,125.47,0,0.0,125.47,South,VIP,Debit Card
TXN009224,2024-02-26,2024,2,26,Monday,Books,Self-Help,26.6,1,26.6,0,0.0,26.6,East,VIP,PayPal
TXN000879,2024-02-26,2024,2,26,Monday,Home & Garden,Vacuum Cleaner,259.06,2,518.12,0,0.0,518.12,East,VIP,Cash
TXN008725,2024-02-26,2024,2,26,Monday,Books,Children Book,14.44,1,14.44,25,3.61,10.83,East,Returning,Cash
TXN004051,2024-02-26,2024,2,26,Monday,Home & Garden,Air Purifier,153.57,1,153.57,0,0.0,153.57,South,New,PayPal
TXN003694,2024-02-27,2024,2,27,Tuesday,Home & Garden,Coffee Maker,79.31,3,237.93,0,0.0,237.93,West,Returning,PayPal
TXN002303,2024-02-27,2024,2,27,Tuesday,Books,Cookbook,38.09,1,38.09,0,0.0,38.09,West,VIP,Bank Transfer
TXN001182,2024-02-27,2024,2,27,Tuesday,Books,Fiction Novel,15.56,1,15.56,20,3.11,12.45,West,New,Cash
TXN007730,2024-02-27,2024,2,27,Tuesday,Sports,Bicycle,558.02,1,558.02,0,0.0,558.02,North,Returning,Credit Card
TXN000503,2024-02-27,2024,2,27,Tuesday,Home & Garden,Coffee Maker,53.07,2,106.14,0,0.0,106.14,South,Returning,Bank Transfer
TXN000800,2024-02-27,2024,2,27,Tuesday,Home & Garden,Air Purifier,197.27,1,197.27,0,0.0,197.27,East,Returning,PayPal
TXN007510,2024-02-27,2024,2,27,Tuesday,Sports,Yoga Mat,41.36,2,82.72,0,0.0,82.72,East,Returning,Cash
TXN005744,2024-02-27,2024,2,27,Tuesday,Electronics,MacBook Pro,2134.7,1,2134.7,0,0.0,2134.7,East,Returning,PayPal
TXN000837,2024-02-27,2024,2,27,Tuesday,Home & Garden,Air Purifier,182.51,3,547.53,0,0.0,547.53,West,New,PayPal
TXN002635,2024-02-28,2024,2,28,Wednesday,Sports,Yoga Mat,41.3,1,41.3,0,0.0,41.3,West,New,Credit Card
TXN004939,2024-02-28,2024,2,28,Wednesday,Sports,Tennis Racket,146.56,2,293.12,0,0.0,293.12,South,Returning,PayPal
TXN002455,2024-02-28,2024,2,28,Wednesday,Home & Garden,Lamp,40.52,2,81.04,10,8.1,72.94,West,Returning,Bank Transfer
TXN006354,2024-02-28,2024,2,28,Wednesday,Home & Garden,Vacuum Cleaner,252.53,4,1010.12,0,0.0,1010.12,East,VIP,PayPal
TXN000364,2024-02-28,2024,2,28,Wednesday,Home & Garden,Vacuum Cleaner,195.26,1,195.26,25,48.82,146.44,West,Returning,Debit Card
TXN006325,2024-02-28,2024,2,28,Wednesday,Books,Tech Book,41.75,2,83.5,0,0.0,83.5,East,Returning,Credit Card
TXN009503,2024-02-28,2024,2,28,Wednesday,Electronics,MacBook Pro,2219.75,1,2219.75,0,0.0,2219.75,North,New,Credit Card
TXN003277,2024-02-28,2024,2,28,Wednesday,Sports,Running Shoes,122.82,3,368.46,0,0.0,368.46,East,Returning,PayPal
TXN005504,2024-02-28,2024,2,28,Wednesday,Electronics,MacBook Pro,2358.5,1,2358.5,0,0.0,2358.5,West,Returning,PayPal
TXN008686,2024-02-28,2024,2,28,Wednesday,Books,Fiction Novel,21.97,1,21.97,0,0.0,21.97,North,Returning,Debit Card
TXN006334,2024-02-28,2024,2,28,Wednesday,Home & Garden,Blender,65.57,3,196.71,0,0.0,196.71,South,New,PayPal
TXN004336,2024-02-28,2024,2,28,Wednesday,Sports,Yoga Mat,45.46,2,90.92,0,0.0,90.92,West,VIP,Bank Transfer
TXN001937,2024-02-28,2024,2,28,Wednesday,Clothing,Sneakers,136.09,2,272.18,0,0.0,272.18,South,New,PayPal
TXN000600,2024-02-28,2024,2,28,Wednesday,Sports,Yoga Mat,46.69,1,46.69,0,0.0,46.69,North,New,PayPal
TXN008170,2024-02-28,2024,2,28,Wednesday,Books,Children Book,18.8,3,56.4,0,0.0,56.4,West,Returning,PayPal
TXN001482,2024-02-28,2024,2,28,Wednesday,Books,Children Book,16.86,1,16.86,0,0.0,16.86,South,VIP,Bank Transfer
TXN003866,2024-02-28,2024,2,28,Wednesday,Home & Garden,Coffee Maker,114.61,3,343.83,0,0.0,343.83,South,New,Cash
TXN008752,2024-02-29,2024,2,29,Thursday,Home & Garden,Lamp,33.51,2,67.02,0,0.0,67.02,North,Returning,Bank Transfer
TXN006623,2024-02-29,2024,2,29,Thursday,Books,Children Book,11.96,1,11.96,0,0.0,11.96,South,Returning,Bank Transfer
TXN008852,2024-02-29,2024,2,29,Thursday,Electronics,iPhone 15,999.75,1,999.75,0,0.0,999.75,East,Returning,PayPal
TXN008982,2024-02-29,2024,2,29,Thursday,Clothing,T-Shirt,43.46,3,130.38,0,0.0,130.38,North,New,Bank Transfer
TXN003948,2024-02-29,2024,2,29,Thursday,Books,Self-Help,22.01,2,44.02,0,0.0,44.02,West,Returning,Credit Card
TXN005675,2024-02-29,2024,2,29,Thursday,Home & Garden,Blender,67.97,1,67.97,0,0.0,67.97,North,Returning,Cash
TXN007526,2024-02-29,2024,2,29,Thursday,Clothing,Jeans,51.67,1,51.67,15,7.75,43.92,South,Returning,Bank Transfer
TXN007412,2024-02-29,2024,2,29,Thursday,Electronics,Apple Watch,430.75,3,1292.25,0,0.0,1292.25,North,Returning,Credit Card
TXN000181,2024-02-29,2024,2,29,Thursday,Home & Garden,Lamp,46.77,4,187.08,0,0.0,187.08,East,New,Debit Card
TXN002945,2024-02-29,2024,2,29,Thursday,Books,Tech Book,51.2,2,102.4,25,25.6,76.8,South,VIP,Cash
TXN005416,2024-02-29,2024,2,29,Thursday,Electronics,MacBook Pro,2277.17,1,2277.17,0,0.0,2277.17,South,Returning,PayPal
TXN001091,2024-02-29,2024,2,29,Thursday,Home & Garden,Vacuum Cleaner,270.85,1,270.85,0,0.0,270.85,North,Returning,Cash
TXN004072,2024-03-01,2024,3,1,Friday,Books,Self-Help,21.9,5,109.5,0,0.0,109.5,East,Returning,Cash
TXN004071,2024-03-01,2024,3,1,Friday,Sports,Bicycle,653.54,2,1307.08,25,326.77,980.31,South,VIP,Debit Card
TXN006249,2024-03-01,2024,3,1,Friday,Books,Tech Book,48.95,1,48.95,0,0.0,48.95,West,New,Bank Transfer
TXN008923,2024-03-01,2024,3,1,Friday,Books,Fiction Novel,24.51,1,24.51,0,0.0,24.51,South,Returning,PayPal
TXN007664,2024-03-01,2024,3,1,Friday,Books,Fiction Novel,24.72,3,74.16,0,0.0,74.16,North,Returning,Cash
TXN000671,2024-03-01,2024,3,1,Friday,Clothing,Jeans,70.3,1,70.3,0,0.0,70.3,North,VIP,Debit Card
TXN003772,2024-03-01,2024,3,1,Friday,Sports,Bicycle,721.62,4,2886.48,0,0.0,2886.48,West,Returning,PayPal
TXN001411,2024-03-01,2024,3,1,Friday,Home & Garden,Blender,64.52,2,129.04,0,0.0,129.04,East,Returning,Debit Card
TXN005242,2024-03-01,2024,3,1,Friday,Books,Self-Help,24.74,1,24.74,0,0.0,24.74,West,New,Credit Card
TXN001615,2024-03-01,2024,3,1,Friday,Electronics,iPhone 15,1019.56,1,1019.56,0,0.0,1019.56,North,New,Bank Transfer
TXN003328,2024-03-01,2024,3,1,Friday,Books,Children Book,10.42,2,20.84,0,0.0,20.84,South,VIP,Bank Transfer
TXN001737,2024-03-01,2024,3,1,Friday,Sports,Yoga Mat,33.43,3,100.29,20,20.06,80.23,North,VIP,Credit Card
TXN001263,2024-03-01,2024,3,1,Friday,Clothing,Sneakers,103.42,2,206.84,10,20.68,186.16,South,New,Cash
TXN006477,2024-03-02,2024,3,2,Saturday,Books,Tech Book,57.54,1,57.54,0,0.0,57.54,East,VIP,Credit Card
TXN003183,2024-03-02,2024,3,2,Saturday,Clothing,Sneakers,122.33,1,122.33,10,12.23,110.1,North,Returning,Bank Transfer
TXN000574,2024-03-02,2024,3,2,Saturday,Electronics,MacBook Pro,2066.19,1,2066.19,0,0.0,2066.19,North,New,Cash
TXN004654,2024-03-02,2024,3,2,Saturday,Sports,Tennis Racket,134.66,1,134.66,20,26.93,107.73,South,Returning,Credit Card
TXN008441,2024-03-02,2024,3,2,Saturday,Books,Fiction Novel,13.88,1,13.88,0,0.0,13.88,North,Returning,Bank Transfer
TXN001964,2024-03-02,2024,3,2,Saturday,Clothing,Dress,102.9,1,102.9,0,0.0,102.9,East,Returning,PayPal
TXN007401,2024-03-02,2024,3,2,Saturday,Clothing,T-Shirt,41.81,1,41.81,20,8.36,33.45,North,New,Cash
TXN001287,2024-03-02,2024,3,2,Saturday,Sports,Bicycle,618.23,1,618.23,0,0.0,618.23,West,VIP,Cash
TXN007538,2024-03-02,2024,3,2,Saturday,Clothing,Jeans,68.55,2,137.1,0,0.0,137.1,West,New,PayPal
TXN008722,2024-03-03,2024,3,3,Sunday,Home & Garden,Blender,57.49,1,57.49,0,0.0,57.49,South,New,Bank Transfer
TXN001109,2024-03-03,2024,3,3,Sunday,Sports,Tennis Racket,136.15,3,408.45,0,0.0,408.45,West,VIP,Credit Card
TXN006424,2024-03-03,2024,3,3,Sunday,Sports,Tennis Racket,127.72,3,383.16,5,19.16,364.0,South,VIP,Debit Card
TXN008614,2024-03-03,2024,3,3,Sunday,Books,Tech Book,58.36,1,58.36,0,0.0,58.36,West,Returning,Cash
TXN008401,2024-03-03,2024,3,3,Sunday,Clothing,Dress,82.28,1,82.28,0,0.0,82.28,South,Returning,Credit Card
TXN008303,2024-03-03,2024,3,3,Sunday,Electronics,MacBook Pro,2248.08,5,11240.4,0,0.0,11240.4,South,Returning,Credit Card
TXN006154,2024-03-03,2024,3,3,Sunday,Electronics,Apple Watch,494.71,1,494.71,0,0.0,494.71,North,VIP,PayPal
TXN000874,2024-03-03,2024,3,3,Sunday,Books,Children Book,19.61,1,19.61,0,0.0,19.61,West,VIP,Debit Card
TXN007816,2024-03-03,2024,3,3,Sunday,Books,Children Book,15.33,2,30.66,0,0.0,30.66,South,Returning,Bank Transfer
TXN003882,2024-03-03,2024,3,3,Sunday,Sports,Dumbbell Set,110.69,2,221.38,0,0.0,221.38,South,New,PayPal
TXN009810,2024-03-03,2024,3,3,Sunday,Electronics,iPhone 15,1079.76,1,1079.76,0,0.0,1079.76,North,New,Cash
TXN002581,2024-03-03,2024,3,3,Sunday,Sports,Bicycle,778.53,2,1557.06,0,0.0,1557.06,North,Returning,Debit Card
TXN008224,2024-03-04,2024,3,4,Monday,Electronics,AirPods Pro,241.21,3,723.63,0,0.0,723.63,North,Returning,Debit Card
TXN004556,2024-03-04,2024,3,4,Monday,Books,Fiction Novel,16.38,3,49.14,0,0.0,49.14,South,New,PayPal
TXN001361,2024-03-04,2024,3,4,Monday,Home & Garden,Lamp,52.64,2,105.28,0,0.0,105.28,North,Returning,PayPal
TXN003007,2024-03-04,2024,3,4,Monday,Home & Garden,Blender,75.04,1,75.04,0,0.0,75.04,East,New,Debit Card
TXN009619,2024-03-04,2024,3,4,Monday,Books,Cookbook,29.6,1,29.6,0,0.0,29.6,East,Returning,Credit Card
TXN005121,2024-03-04,2024,3,4,Monday,Clothing,Jacket,167.7,3,503.1,0,0.0,503.1,North,New,Credit Card
TXN004798,2024-03-04,2024,3,4,Monday,Home & Garden,Blender,54.48,3,163.44,0,0.0,163.44,North,Returning,PayPal
TXN004516,2024-03-04,2024,3,4,Monday,Clothing,Sneakers,125.56,2,251.12,0,0.0,251.12,East,Returning,Credit Card
TXN007025,2024-03-04,2024,3,4,Monday,Electronics,iPad Air,749.39,1,749.39,0,0.0,749.39,North,New,Cash
TXN002570,2024-03-04,2024,3,4,Monday,Sports,Running Shoes,100.56,3,301.68,0,0.0,301.68,South,VIP,Cash
TXN009891,2024-03-04,2024,3,4,Monday,Sports,Tennis Racket,141.95,3,425.85,0,0.0,425.85,West,New,Bank Transfer
TXN008987,2024-03-04,2024,3,4,Monday,Books,Self-Help,22.44,1,22.44,0,0.0,22.44,North,VIP,PayPal
TXN008199,2024-03-04,2024,3,4,Monday,Electronics,MacBook Pro,2062.59,1,2062.59,0,0.0,2062.59,East,Returning,Credit Card
TXN009558,2024-03-05,2024,3,5,Tuesday,Books,Self-Help,26.45,1,26.45,0,0.0,26.45,West,Returning,PayPal
TXN002650,2024-03-05,2024,3,5,Tuesday,Clothing,T-Shirt,31.55,2,63.1,0,0.0,63.1,West,New,Bank Transfer
TXN001925,2024-03-05,2024,3,5,Tuesday,Sports,Bicycle,447.71,1,447.71,0,0.0,447.71,East,New,PayPal
TXN007652,2024-03-05,2024,3,5,Tuesday,Books,Fiction Novel,22.82,1,22.82,0,0.0,22.82,South,Returning,PayPal
TXN003088,2024-03-05,2024,3,5,Tuesday,Clothing,Sneakers,130.2,2,260.4,0,0.0,260.4,East,Returning,Debit Card
TXN000567,2024-03-05,2024,3,5,Tuesday,Books,Fiction Novel,22.23,4,88.92,0,0.0,88.92,South,VIP,Bank Transfer
TXN006396,2024-03-05,2024,3,5,Tuesday,Electronics,MacBook Pro,2482.81,3,7448.43,0,0.0,7448.43,West,Returning,Cash
TXN006610,2024-03-05,2024,3,5,Tuesday,Home & Garden,Blender,78.74,1,78.74,0,0.0,78.74,West,Returning,Credit Card
TXN003387,2024-03-05,2024,3,5,Tuesday,Books,Children Book,16.95,4,67.8,0,0.0,67.8,West,Returning,Bank Transfer
TXN000090,2024-03-05,2024,3,5,Tuesday,Books,Self-Help,15.09,2,30.18,0,0.0,30.18,South,New,Cash
TXN005015,2024-03-05,2024,3,5,Tuesday,Clothing,Jacket,185.61,1,185.61,0,0.0,185.61,East,Returning,PayPal
TXN002350,2024-03-05,2024,3,5,Tuesday,Books,Self-Help,17.29,1,17.29,0,0.0,17.29,North,Returning,Cash
